Id;Measure;KenmerkenVanHuishoudens;InkomensgrensHuishouden;DuurInkomenspositie;Perioden;Value;StringValue;ValueAttribute
9088;1050010_1;1013700;1050290;A028724;2022JJ00;26,1;;None
9089;1050010_2;1013700;1050290;A028724;2022JJ00;1,1;;None
9090;1050010_1;1013700;1050290;A028724;2023JJ00;23,6;;None
9091;1050010_2;1013700;1050290;A028724;2023JJ00;1;;None
9092;1050010_1;1013700;A043009;A028721;2011JJ00;157,1;;None
9093;1050010_2;1013700;A043009;A028721;2011JJ00;6,9;;None
9094;1050010_1;1013700;A043009;A028721;2012JJ00;168,4;;None
9095;1050010_2;1013700;A043009;A028721;2012JJ00;7,2;;None
9096;1050010_1;1013700;A043009;A028721;2013JJ00;177,8;;None
9097;1050010_2;1013700;A043009;A028721;2013JJ00;7,4;;None
9098;1050010_1;1013700;A043009;A028721;2014JJ00;182,1;;None
9099;1050010_2;1013700;A043009;A028721;2014JJ00;7,6;;None
9100;1050010_1;1013700;A043009;A028721;2015JJ00;182,5;;None
9101;1050010_2;1013700;A043009;A028721;2015JJ00;7,6;;None
9102;1050010_1;1013700;A043009;A028721;2016JJ00;191,1;;None
9103;1050010_2;1013700;A043009;A028721;2016JJ00;7,9;;None
9104;1050010_1;1013700;A043009;A028721;2017JJ00;196,2;;None
9105;1050010_2;1013700;A043009;A028721;2017JJ00;8,1;;None
9106;1050010_1;1013700;A043009;A028721;2018JJ00;197,4;;None
9107;1050010_2;1013700;A043009;A028721;2018JJ00;8,2;;None
9108;1050010_1;1013700;A043009;A028721;2019JJ00;197,7;;None
9109;1050010_2;1013700;A043009;A028721;2019JJ00;8,2;;None
9110;1050010_1;1013700;A043009;A028721;2020JJ00;206;;None
9111;1050010_2;1013700;A043009;A028721;2020JJ00;8,4;;None
9112;1050010_1;1013700;A043009;A028721;2021JJ00;203,1;;None
9113;1050010_2;1013700;A043009;A028721;2021JJ00;8,3;;None
9114;1050010_1;1013700;A043009;A028721;2022JJ00;199,9;;None
9115;1050010_2;1013700;A043009;A028721;2022JJ00;8,2;;None
9116;1050010_1;1013700;A043009;A028721;2023JJ00;198,8;;None
9117;1050010_2;1013700;A043009;A028721;2023JJ00;8,1;;None
9118;1050010_1;1013700;A043009;A028721;2024JJ00;195,8;;None
9119;1050010_2;1013700;A043009;A028721;2024JJ00;7,9;;None
9120;1050010_1;1013700;A043009;A028724;2011JJ00;54,9;;None
9121;1050010_2;1013700;A043009;A028724;2011JJ00;2,4;;None
9122;1050010_1;1013700;A043009;A028724;2012JJ00;58,4;;None
9123;1050010_2;1013700;A043009;A028724;2012JJ00;2,5;;None
9124;1050010_1;1013700;A043009;A028724;2013JJ00;62,3;;None
9125;1050010_2;1013700;A043009;A028724;2013JJ00;2,7;;None
9126;1050010_1;1013700;A043009;A028724;2014JJ00;70,5;;None
9127;1050010_2;1013700;A043009;A028724;2014JJ00;3;;None
9128;1050010_1;1013700;A043009;A028724;2015JJ00;77,6;;None
9129;1050010_2;1013700;A043009;A028724;2015JJ00;3,3;;None
9130;1050010_1;1013700;A043009;A028724;2016JJ00;82,9;;None
9131;1050010_2;1013700;A043009;A028724;2016JJ00;3,5;;None
9132;1050010_1;1013700;A043009;A028724;2017JJ00;88,4;;None
9133;1050010_2;1013700;A043009;A028724;2017JJ00;3,7;;None
9134;1050010_1;1013700;A043009;A028724;2018JJ00;93,8;;None
9135;1050010_2;1013700;A043009;A028724;2018JJ00;4;;None
9136;1050010_1;1013700;A043009;A028724;2019JJ00;100,1;;None
9137;1050010_2;1013700;A043009;A028724;2019JJ00;4,2;;None
9138;1050010_1;1013700;A043009;A028724;2020JJ00;106,3;;None
9139;1050010_2;1013700;A043009;A028724;2020JJ00;4,4;;None
9140;1050010_1;1013700;A043009;A028724;2021JJ00;108;;None
9141;1050010_2;1013700;A043009;A028724;2021JJ00;4,5;;None
9142;1050010_1;1013700;A043009;A028724;2022JJ00;108,4;;None
9143;1050010_2;1013700;A043009;A028724;2022JJ00;4,5;;None
9144;1050010_1;1013700;A043009;A028724;2023JJ00;108,9;;None
9145;1050010_2;1013700;A043009;A028724;2023JJ00;4,5;;None
9146;1050010_1;1013700;A043009;A028724;2024JJ00;107,3;;None
9147;1050010_2;1013700;A043009;A028724;2024JJ00;4,4;;None
9148;1050010_1;1013700;A043007;A028721;2011JJ00;307,8;;None
9149;1050010_2;1013700;A043007;A028721;2011JJ00;13,5;;None
9150;1050010_1;1013700;A043007;A028721;2012JJ00;309,9;;None
9151;1050010_2;1013700;A043007;A028721;2012JJ00;13,3;;None
9152;1050010_1;1013700;A043007;A028721;2013JJ00;325,9;;None
9153;1050010_2;1013700;A043007;A028721;2013JJ00;13,6;;None
9154;1050010_1;1013700;A043007;A028721;2014JJ00;329,9;;None
9155;1050010_2;1013700;A043007;A028721;2014JJ00;13,7;;None
9156;1050010_1;1013700;A043007;A028721;2015JJ00;331,6;;None
9157;1050010_2;1013700;A043007;A028721;2015JJ00;13,8;;None
9158;1050010_1;1013700;A043007;A028721;2016JJ00;332,8;;None
9159;1050010_2;1013700;A043007;A028721;2016JJ00;13,8;;None
9160;1050010_1;1013700;A043007;A028721;2017JJ00;332,1;;None
9161;1050010_2;1013700;A043007;A028721;2017JJ00;13,7;;None
9162;1050010_1;1013700;A043007;A028721;2018JJ00;327,6;;None
9163;1050010_2;1013700;A043007;A028721;2018JJ00;13,6;;None
9164;1050010_1;1013700;A043007;A028721;2019JJ00;321,2;;None
9165;1050010_2;1013700;A043007;A028721;2019JJ00;13,3;;None
9166;1050010_1;1013700;A043007;A028721;2020JJ00;331,6;;None
9167;1050010_2;1013700;A043007;A028721;2020JJ00;13,5;;None
9168;1050010_1;1013700;A043007;A028721;2021JJ00;325,4;;None
9169;1050010_2;1013700;A043007;A028721;2021JJ00;13,2;;None
9170;1050010_1;1013700;A043007;A028721;2022JJ00;324,9;;None
9171;1050010_2;1013700;A043007;A028721;2022JJ00;13,3;;None
9172;1050010_1;1013700;A043007;A028721;2023JJ00;324,5;;None
9173;1050010_2;1013700;A043007;A028721;2023JJ00;13,1;;None
9174;1050010_1;1013700;A043007;A028721;2024JJ00;317,5;;None
9175;1050010_2;1013700;A043007;A028721;2024JJ00;12,7;;None
9176;1050010_1;1013700;A043007;A028724;2011JJ00;162,1;;None
9177;1050010_2;1013700;A043007;A028724;2011JJ00;7,2;;None
9178;1050010_1;1013700;A043007;A028724;2012JJ00;172,5;;None
9179;1050010_2;1013700;A043007;A028724;2012JJ00;7,5;;None
9180;1050010_1;1013700;A043007;A028724;2013JJ00;180,1;;None
9181;1050010_2;1013700;A043007;A028724;2013JJ00;7,7;;None
9182;1050010_1;1013700;A043007;A028724;2014JJ00;180,2;;None
9183;1050010_2;1013700;A043007;A028724;2014JJ00;7,6;;None
9184;1050010_1;1013700;A043007;A028724;2015JJ00;182,8;;None
9185;1050010_2;1013700;A043007;A028724;2015JJ00;7,7;;None
9186;1050010_1;1013700;A043007;A028724;2016JJ00;191,7;;None
9187;1050010_2;1013700;A043007;A028724;2016JJ00;8,1;;None
9188;1050010_1;1013700;A043007;A028724;2017JJ00;197,8;;None
9189;1050010_2;1013700;A043007;A028724;2017JJ00;8,3;;None
9190;1050010_1;1013700;A043007;A028724;2018JJ00;201,3;;None
9191;1050010_2;1013700;A043007;A028724;2018JJ00;8,5;;None
9192;1050010_1;1013700;A043007;A028724;2019JJ00;201,9;;None
9193;1050010_2;1013700;A043007;A028724;2019JJ00;8,5;;None
9194;1050010_1;1013700;A043007;A028724;2020JJ00;206,3;;None
9195;1050010_2;1013700;A043007;A028724;2020JJ00;8,6;;None
9196;1050010_1;1013700;A043007;A028724;2021JJ00;205,1;;None
9197;1050010_2;1013700;A043007;A028724;2021JJ00;8,5;;None
9198;1050010_1;1013700;A043007;A028724;2022JJ00;202,4;;None
9199;1050010_2;1013700;A043007;A028724;2022JJ00;8,4;;None
9200;1050010_1;1013700;A043007;A028724;2023JJ00;203,1;;None
9201;1050010_2;1013700;A043007;A028724;2023JJ00;8,4;;None
9202;1050010_1;1013700;A043007;A028724;2024JJ00;203;;None
9203;1050010_2;1013700;A043007;A028724;2024JJ00;8,3;;None
9204;1050010_1;1013700;A043008;A028721;2011JJ00;459,3;;None
9205;1050010_2;1013700;A043008;A028721;2011JJ00;20,1;;None
9206;1050010_1;1013700;A043008;A028721;2012JJ00;457,5;;None
9207;1050010_2;1013700;A043008;A028721;2012JJ00;19,6;;None
9208;1050010_1;1013700;A043008;A028721;2013JJ00;479,7;;None
9209;1050010_2;1013700;A043008;A028721;2013JJ00;20,1;;None
9210;1050010_1;1013700;A043008;A028721;2014JJ00;481,4;;None
9211;1050010_2;1013700;A043008;A028721;2014JJ00;20;;None
9212;1050010_1;1013700;A043008;A028721;2015JJ00;480,5;;None
9213;1050010_2;1013700;A043008;A028721;2015JJ00;20;;None
9214;1050010_1;1013700;A043008;A028721;2016JJ00;480,1;;None
9215;1050010_2;1013700;A043008;A028721;2016JJ00;19,9;;None
9216;1050010_1;1013700;A043008;A028721;2017JJ00;477,8;;None
9217;1050010_2;1013700;A043008;A028721;2017JJ00;19,7;;None
9218;1050010_1;1013700;A043008;A028721;2018JJ00;471,4;;None
9219;1050010_2;1013700;A043008;A028721;2018JJ00;19,6;;None
9220;1050010_1;1013700;A043008;A028721;2019JJ00;461,3;;None
9221;1050010_2;1013700;A043008;A028721;2019JJ00;19,1;;None
9222;1050010_1;1013700;A043008;A028721;2020JJ00;475,5;;None
9223;1050010_2;1013700;A043008;A028721;2020JJ00;19,4;;None
9224;1050010_1;1013700;A043008;A028721;2021JJ00;460,3;;None
9225;1050010_2;1013700;A043008;A028721;2021JJ00;18,7;;None
9226;1050010_1;1013700;A043008;A028721;2022JJ00;454,5;;None
9227;1050010_2;1013700;A043008;A028721;2022JJ00;18,6;;None
9228;1050010_1;1013700;A043008;A028721;2023JJ00;455;;None
9229;1050010_2;1013700;A043008;A028721;2023JJ00;18,4;;None
9230;1050010_1;1013700;A043008;A028721;2024JJ00;446,4;;None
9231;1050010_2;1013700;A043008;A028721;2024JJ00;17,9;;None
9232;1050010_1;1013700;A043008;A028724;2011JJ00;276,3;;None
9233;1050010_2;1013700;A043008;A028724;2011JJ00;12,3;;None
9234;1050010_1;1013700;A043008;A028724;2012JJ00;290,9;;None
9235;1050010_2;1013700;A043008;A028724;2012JJ00;12,7;;None
9236;1050010_1;1013700;A043008;A028724;2013JJ00;298,8;;None
9237;1050010_2;1013700;A043008;A028724;2013JJ00;12,7;;None
9238;1050010_1;1013700;A043008;A028724;2014JJ00;292,4;;None
9239;1050010_2;1013700;A043008;A028724;2014JJ00;12,4;;None
9240;1050010_1;1013700;A043008;A028724;2015JJ00;293,3;;None
9241;1050010_2;1013700;A043008;A028724;2015JJ00;12,4;;None
9242;1050010_1;1013700;A043008;A028724;2016JJ00;305,6;;None
9243;1050010_2;1013700;A043008;A028724;2016JJ00;12,9;;None
9244;1050010_1;1013700;A043008;A028724;2017JJ00;311,9;;None
9245;1050010_2;1013700;A043008;A028724;2017JJ00;13,1;;None
9246;1050010_1;1013700;A043008;A028724;2018JJ00;315,8;;None
9247;1050010_2;1013700;A043008;A028724;2018JJ00;13,4;;None
9248;1050010_1;1013700;A043008;A028724;2019JJ00;315,3;;None
9249;1050010_2;1013700;A043008;A028724;2019JJ00;13,3;;None
9250;1050010_1;1013700;A043008;A028724;2020JJ00;318,6;;None
9251;1050010_2;1013700;A043008;A028724;2020JJ00;13,2;;None
9252;1050010_1;1013700;A043008;A028724;2021JJ00;313,6;;None
9253;1050010_2;1013700;A043008;A028724;2021JJ00;13;;None
9254;1050010_1;1013700;A043008;A028724;2022JJ00;306,9;;None
9255;1050010_2;1013700;A043008;A028724;2022JJ00;12,8;;None
9256;1050010_1;1013700;A043008;A028724;2023JJ00;306,8;;None
9257;1050010_2;1013700;A043008;A028724;2023JJ00;12,7;;None
9258;1050010_1;1013700;A043008;A028724;2024JJ00;304,1;;None
9259;1050010_2;1013700;A043008;A028724;2024JJ00;12,4;;None
9260;1050010_1;1013750;1050290;A028721;2011JJ00;14,2;;None
9261;1050010_2;1013750;1050290;A028721;2011JJ00;18,1;;None
9262;1050010_1;1013750;1050290;A028721;2012JJ00;18,1;;None
9263;1050010_2;1013750;1050290;A028721;2012JJ00;19,8;;None
9264;1050010_1;1013750;1050290;A028721;2013JJ00;23,6;;None
9265;1050010_2;1013750;1050290;A028721;2013JJ00;20,6;;None
9266;1050010_1;1013750;1050290;A028721;2014JJ00;23,3;;None
9267;1050010_2;1013750;1050290;A028721;2014JJ00;19,6;;None
9268;1050010_1;1013750;1050290;A028721;2015JJ00;18,5;;None
9269;1050010_2;1013750;1050290;A028721;2015JJ00;17,8;;None
9270;1050010_1;1013750;1050290;A028721;2016JJ00;14,8;;None
9271;1050010_2;1013750;1050290;A028721;2016JJ00;16,9;;None
9272;1050010_1;1013750;1050290;A028721;2017JJ00;11,5;;None
9273;1050010_2;1013750;1050290;A028721;2017JJ00;16,2;;None
9274;1050010_1;1013750;1050290;A028721;2018JJ00;9;;None
9275;1050010_2;1013750;1050290;A028721;2018JJ00;16,2;;None
9276;1050010_1;1013750;1050290;A028721;2019JJ00;7,4;;None
9277;1050010_2;1013750;1050290;A028721;2019JJ00;16,1;;None
9278;1050010_1;1013750;1050290;A028721;2020JJ00;8,6;;None
9279;1050010_2;1013750;1050290;A028721;2020JJ00;17,4;;None
9280;1050010_1;1013750;1050290;A028721;2021JJ00;6,4;;None
9281;1050010_2;1013750;1050290;A028721;2021JJ00;16,7;;None
9282;1050010_1;1013750;1050290;A028721;2022JJ00;2,9;;None
9283;1050010_2;1013750;1050290;A028721;2022JJ00;11,8;;None
9284;1050010_1;1013750;1050290;A028721;2023JJ00;2,8;;None
9285;1050010_2;1013750;1050290;A028721;2023JJ00;11,3;;None
9286;1050010_1;1013750;1050290;A028724;2011JJ00;1,4;;None
9287;1050010_2;1013750;1050290;A028724;2011JJ00;1,9;;None
9288;1050010_1;1013750;1050290;A028724;2012JJ00;1,6;;None
9289;1050010_2;1013750;1050290;A028724;2012JJ00;1,8;;None
9290;1050010_1;1013750;1050290;A028724;2013JJ00;2;;None
9291;1050010_2;1013750;1050290;A028724;2013JJ00;1,8;;None
9292;1050010_1;1013750;1050290;A028724;2014JJ00;2;;None
9293;1050010_2;1013750;1050290;A028724;2014JJ00;1,8;;None
9294;1050010_1;1013750;1050290;A028724;2015JJ00;2;;None
9295;1050010_2;1013750;1050290;A028724;2015JJ00;2;;None
9296;1050010_1;1013750;1050290;A028724;2016JJ00;1,7;;None
9297;1050010_2;1013750;1050290;A028724;2016JJ00;2,1;;None
9298;1050010_1;1013750;1050290;A028724;2017JJ00;1,2;;None
9299;1050010_2;1013750;1050290;A028724;2017JJ00;1,9;;None
9300;1050010_1;1013750;1050290;A028724;2018JJ00;0,9;;None
9301;1050010_2;1013750;1050290;A028724;2018JJ00;1,7;;None
9302;1050010_1;1013750;1050290;A028724;2019JJ00;0,7;;None
9303;1050010_2;1013750;1050290;A028724;2019JJ00;1,7;;None
9304;1050010_1;1013750;1050290;A028724;2020JJ00;0,7;;None
9305;1050010_2;1013750;1050290;A028724;2020JJ00;1,7;;None
9306;1050010_1;1013750;1050290;A028724;2021JJ00;0,6;;None
9307;1050010_2;1013750;1050290;A028724;2021JJ00;1,7;;None
9308;1050010_1;1013750;1050290;A028724;2022JJ00;0,2;;None
9309;1050010_2;1013750;1050290;A028724;2022JJ00;1,1;;None
9310;1050010_1;1013750;1050290;A028724;2023JJ00;0,2;;None
9311;1050010_2;1013750;1050290;A028724;2023JJ00;0,8;;None
9312;1050010_1;1013750;A043009;A028721;2011JJ00;9,7;;None
9313;1050010_2;1013750;A043009;A028721;2011JJ00;12,4;;None
9314;1050010_1;1013750;A043009;A028721;2012JJ00;11,8;;None
9315;1050010_2;1013750;A043009;A028721;2012JJ00;12,9;;None
9316;1050010_1;1013750;A043009;A028721;2013JJ00;13,9;;None
9317;1050010_2;1013750;A043009;A028721;2013JJ00;12,2;;None
9318;1050010_1;1013750;A043009;A028721;2014JJ00;14,6;;None
9319;1050010_2;1013750;A043009;A028721;2014JJ00;12,3;;None
9320;1050010_1;1013750;A043009;A028721;2015JJ00;10,9;;None
9321;1050010_2;1013750;A043009;A028721;2015JJ00;10,5;;None
9322;1050010_1;1013750;A043009;A028721;2016JJ00;9,5;;None
9323;1050010_2;1013750;A043009;A028721;2016JJ00;10,8;;None
9324;1050010_1;1013750;A043009;A028721;2017JJ00;7,2;;None
9325;1050010_2;1013750;A043009;A028721;2017JJ00;10,2;;None
9326;1050010_1;1013750;A043009;A028721;2018JJ00;5,5;;None
9327;1050010_2;1013750;A043009;A028721;2018JJ00;10;;None
9328;1050010_1;1013750;A043009;A028721;2019JJ00;4,8;;None
9329;1050010_2;1013750;A043009;A028721;2019JJ00;10,5;;None
9330;1050010_1;1013750;A043009;A028721;2020JJ00;6,1;;None
9331;1050010_2;1013750;A043009;A028721;2020JJ00;12,2;;None
9332;1050010_1;1013750;A043009;A028721;2021JJ00;4,4;;None
9333;1050010_2;1013750;A043009;A028721;2021JJ00;11,6;;None
9334;1050010_1;1013750;A043009;A028721;2022JJ00;2,7;;None
9335;1050010_2;1013750;A043009;A028721;2022JJ00;10,7;;None
9336;1050010_1;1013750;A043009;A028721;2023JJ00;2,8;;None
9337;1050010_2;1013750;A043009;A028721;2023JJ00;11,5;;None
9338;1050010_1;1013750;A043009;A028721;2024JJ00;3,3;;None
9339;1050010_2;1013750;A043009;A028721;2024JJ00;12,6;;None
9340;1050010_1;1013750;A043009;A028724;2011JJ00;0,5;;None
9341;1050010_2;1013750;A043009;A028724;2011JJ00;0,7;;None
9342;1050010_1;1013750;A043009;A028724;2012JJ00;0,6;;None
9343;1050010_2;1013750;A043009;A028724;2012JJ00;0,8;;None
9344;1050010_1;1013750;A043009;A028724;2013JJ00;0,8;;None
9345;1050010_2;1013750;A043009;A028724;2013JJ00;0,7;;None
9346;1050010_1;1013750;A043009;A028724;2014JJ00;0,8;;None
9347;1050010_2;1013750;A043009;A028724;2014JJ00;0,7;;None
9348;1050010_1;1013750;A043009;A028724;2015JJ00;0,7;;None
9349;1050010_2;1013750;A043009;A028724;2015JJ00;0,8;;None
9350;1050010_1;1013750;A043009;A028724;2016JJ00;0,6;;None
9351;1050010_2;1013750;A043009;A028724;2016JJ00;0,7;;None
9352;1050010_1;1013750;A043009;A028724;2017JJ00;0,4;;None
9353;1050010_2;1013750;A043009;A028724;2017JJ00;0,6;;None
9354;1050010_1;1013750;A043009;A028724;2018JJ00;0,3;;None
9355;1050010_2;1013750;A043009;A028724;2018JJ00;0,6;;None
9356;1050010_1;1013750;A043009;A028724;2019JJ00;0,2;;None
9357;1050010_2;1013750;A043009;A028724;2019JJ00;0,6;;None
9358;1050010_1;1013750;A043009;A028724;2020JJ00;0,3;;None
9359;1050010_2;1013750;A043009;A028724;2020JJ00;0,6;;None
9360;1050010_1;1013750;A043009;A028724;2021JJ00;0,2;;None
9361;1050010_2;1013750;A043009;A028724;2021JJ00;0,7;;None
9362;1050010_1;1013750;A043009;A028724;2022JJ00;0,1;;None
9363;1050010_2;1013750;A043009;A028724;2022JJ00;0,5;;None
9364;1050010_1;1013750;A043009;A028724;2023JJ00;0,1;;None
9365;1050010_2;1013750;A043009;A028724;2023JJ00;0,4;;None
9366;1050010_1;1013750;A043009;A028724;2024JJ00;0,1;;None
9367;1050010_2;1013750;A043009;A028724;2024JJ00;0,5;;None
9368;1050010_1;1013750;A043007;A028721;2011JJ00;15,6;;None
9369;1050010_2;1013750;A043007;A028721;2011JJ00;19,9;;None
9370;1050010_1;1013750;A043007;A028721;2012JJ00;18,5;;None
9371;1050010_2;1013750;A043007;A028721;2012JJ00;20,4;;None
9372;1050010_1;1013750;A043007;A028721;2013JJ00;22,3;;None
9373;1050010_2;1013750;A043007;A028721;2013JJ00;19,4;;None
9374;1050010_1;1013750;A043007;A028721;2014JJ00;23;;None
9375;1050010_2;1013750;A043007;A028721;2014JJ00;19,4;;None
9376;1050010_1;1013750;A043007;A028721;2015JJ00;18,3;;None
9377;1050010_2;1013750;A043007;A028721;2015JJ00;17,7;;None
9378;1050010_1;1013750;A043007;A028721;2016JJ00;15,3;;None
9379;1050010_2;1013750;A043007;A028721;2016JJ00;17,5;;None
9380;1050010_1;1013750;A043007;A028721;2017JJ00;11,9;;None
9381;1050010_2;1013750;A043007;A028721;2017JJ00;16,8;;None
9382;1050010_1;1013750;A043007;A028721;2018JJ00;8,9;;None
9383;1050010_2;1013750;A043007;A028721;2018JJ00;16,2;;None
9384;1050010_1;1013750;A043007;A028721;2019JJ00;7,6;;None
9385;1050010_2;1013750;A043007;A028721;2019JJ00;16,6;;None
9386;1050010_1;1013750;A043007;A028721;2020JJ00;9,6;;None
9387;1050010_2;1013750;A043007;A028721;2020JJ00;19,4;;None
9388;1050010_1;1013750;A043007;A028721;2021JJ00;7,3;;None
9389;1050010_2;1013750;A043007;A028721;2021JJ00;19,2;;None
9390;1050010_1;1013750;A043007;A028721;2022JJ00;4,5;;None
9391;1050010_2;1013750;A043007;A028721;2022JJ00;18;;None
9392;1050010_1;1013750;A043007;A028721;2023JJ00;4,7;;None
9393;1050010_2;1013750;A043007;A028721;2023JJ00;19;;None
9394;1050010_1;1013750;A043007;A028721;2024JJ00;5,3;;None
9395;1050010_2;1013750;A043007;A028721;2024JJ00;20,4;;None
9396;1050010_1;1013750;A043007;A028724;2011JJ00;1,5;;None
9397;1050010_2;1013750;A043007;A028724;2011JJ00;2;;None
9398;1050010_1;1013750;A043007;A028724;2012JJ00;1,9;;None
9399;1050010_2;1013750;A043007;A028724;2012JJ00;2,2;;None
9400;1050010_1;1013750;A043007;A028724;2013JJ00;2,4;;None
9401;1050010_2;1013750;A043007;A028724;2013JJ00;2,2;;None
9402;1050010_1;1013750;A043007;A028724;2014JJ00;2,2;;None
9403;1050010_2;1013750;A043007;A028724;2014JJ00;2;;None
9404;1050010_1;1013750;A043007;A028724;2015JJ00;2;;None
9405;1050010_2;1013750;A043007;A028724;2015JJ00;2,1;;None
9406;1050010_1;1013750;A043007;A028724;2016JJ00;1,7;;None
9407;1050010_2;1013750;A043007;A028724;2016JJ00;2,1;;None
9408;1050010_1;1013750;A043007;A028724;2017JJ00;1,2;;None
9409;1050010_2;1013750;A043007;A028724;2017JJ00;1,9;;None
9410;1050010_1;1013750;A043007;A028724;2018JJ00;0,9;;None
9411;1050010_2;1013750;A043007;A028724;2018JJ00;1,8;;None
9412;1050010_1;1013750;A043007;A028724;2019JJ00;0,7;;None
9413;1050010_2;1013750;A043007;A028724;2019JJ00;1,8;;None
9414;1050010_1;1013750;A043007;A028724;2020JJ00;0,8;;None
9415;1050010_2;1013750;A043007;A028724;2020JJ00;1,8;;None
9416;1050010_1;1013750;A043007;A028724;2021JJ00;0,7;;None
9417;1050010_2;1013750;A043007;A028724;2021JJ00;2;;None
9418;1050010_1;1013750;A043007;A028724;2022JJ00;0,4;;None
9419;1050010_2;1013750;A043007;A028724;2022JJ00;1,6;;None
9420;1050010_1;1013750;A043007;A028724;2023JJ00;0,3;;None
9421;1050010_2;1013750;A043007;A028724;2023JJ00;1,5;;None
9422;1050010_1;1013750;A043007;A028724;2024JJ00;0,4;;None
9423;1050010_2;1013750;A043007;A028724;2024JJ00;1,6;;None
9424;1050010_1;1013750;A043008;A028721;2011JJ00;21;;None
9425;1050010_2;1013750;A043008;A028721;2011JJ00;26,9;;None
9426;1050010_1;1013750;A043008;A028721;2012JJ00;24,9;;None
9427;1050010_2;1013750;A043008;A028721;2012JJ00;27,4;;None
9428;1050010_1;1013750;A043008;A028721;2013JJ00;30;;None
9429;1050010_2;1013750;A043008;A028721;2013JJ00;26,2;;None
9430;1050010_1;1013750;A043008;A028721;2014JJ00;31;;None
9431;1050010_2;1013750;A043008;A028721;2014JJ00;26,2;;None
9432;1050010_1;1013750;A043008;A028721;2015JJ00;25,1;;None
9433;1050010_2;1013750;A043008;A028721;2015JJ00;24,1;;None
9434;1050010_1;1013750;A043008;A028721;2016JJ00;20,6;;None
9435;1050010_2;1013750;A043008;A028721;2016JJ00;23,5;;None
9436;1050010_1;1013750;A043008;A028721;2017JJ00;16;;None
9437;1050010_2;1013750;A043008;A028721;2017JJ00;22,6;;None
9438;1050010_1;1013750;A043008;A028721;2018JJ00;12;;None
9439;1050010_2;1013750;A043008;A028721;2018JJ00;21,8;;None
9440;1050010_1;1013750;A043008;A028721;2019JJ00;10,1;;None
9441;1050010_2;1013750;A043008;A028721;2019JJ00;22,1;;None
9442;1050010_1;1013750;A043008;A028721;2020JJ00;12,7;;None
9443;1050010_2;1013750;A043008;A028721;2020JJ00;25,5;;None
9444;1050010_1;1013750;A043008;A028721;2021JJ00;9,7;;None
9445;1050010_2;1013750;A043008;A028721;2021JJ00;25,6;;None
9446;1050010_1;1013750;A043008;A028721;2022JJ00;5,9;;None
9447;1050010_2;1013750;A043008;A028721;2022JJ00;23,8;;None
9448;1050010_1;1013750;A043008;A028721;2023JJ00;6,3;;None
9449;1050010_2;1013750;A043008;A028721;2023JJ00;25,8;;None
9450;1050010_1;1013750;A043008;A028721;2024JJ00;6,8;;None
9451;1050010_2;1013750;A043008;A028721;2024JJ00;26,3;;None
9452;1050010_1;1013750;A043008;A028724;2011JJ00;3,3;;None
9453;1050010_2;1013750;A043008;A028724;2011JJ00;4,5;;None
9454;1050010_1;1013750;A043008;A028724;2012JJ00;3,9;;None
